!Series_title	"Amyotrophic lateral sclerosis"
!Series_geo_accession	"GSE833"
!Series_status	"Public on Nov 14 2003"
!Series_submission_date	"Nov 11 2003"
!Series_last_update_date	"Jul 08 2016"
!Series_pubmed_id	"14645737"
!Series_summary	"Identification of amyotrophic lateral sclerosis (ALS) associated genes. Post mortem spinal cord grey matter from sporadic and familial ALS patients compared with controls."
!Series_summary	"Keywords: other"
!Series_type	"Expression profiling by array"
!Series_contributor	"Fernando,,Dangond"
!Series_contributor	"Robert,H,Brown"
!Series_contributor	"Steven,R,Gullans"
!Series_sample_id	"GSM6826 GSM6827 GSM6828 GSM6829 GSM6830 GSM6831 GSM6832 GSM6833 GSM6834 GSM6835 GSM6836 "
!Series_contact_name	"Fernando,,Dangond"
!Series_contact_email	"fdangond@rics.bwh.harvard.edu"
!Series_contact_phone	"617-768-8597"
!Series_contact_department	" "
!Series_contact_institute	"Brigham and Women's Hospital Laboratories"
!Series_contact_address	" "
!Series_contact_city	"Cambridge"
!Series_contact_state	"MA"
!Series_contact_zip/postal_code	"02139"
!Series_contact_country	"USA"
!Series_platform_id	"GPL80"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA87835"

!Sample_title	"Control gray matter 1"	"ALS gray matter 6 Sporadic"	"ALS gray matter 7 Sporadic"	"Control gray matter 2"	"Control gray matter 3"	"Control gray matter 4"	"ALS gray matter 1 Familial"	"ALS gray matter 2 Familial"	"ALS gray matter 3 Sporadic"	"ALS gray matter 4 Sporadic"	"ALS gray matter 5 Sporadic"
!Sample_geo_accession	"GSM6826"	"GSM6827"	"GSM6828"	"GSM6829"	"GSM6830"	"GSM6831"	"GSM6832"	"GSM6833"	"GSM6834"	"GSM6835"	"GSM6836"
!Sample_status	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"	"Public on Nov 08 2003"
!Sample_submission_date	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"	"Jun 11 2003"
!Sample_last_update_date	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"	"May 28 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"	"spinal cord"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_description	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"	"RNA isolated from post-mortem tissues"
!Sample_platform_id	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"
!Sample_contact_name	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"	"Fernando,,Dangond"
!Sample_contact_email	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"	"fdangond@rics.bwh.harvard.edu"
!Sample_contact_phone	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"	"617-768-8597"
!Sample_contact_department	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "
!Sample_contact_institute	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"	"Brigham and Women's Hospital Laboratories"
!Sample_contact_address	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "
!Sample_contact_city	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"	"Cambridge"
!Sample_contact_state	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"	"MA"
!Sample_contact_zip/postal_code	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"	"02139"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"	"7070"
!series_matrix_table_begin
"ID_REF"	"GSM6826"	"GSM6827"	"GSM6828"	"GSM6829"	"GSM6830"	"GSM6831"	"GSM6832"	"GSM6833"	"GSM6834"	"GSM6835"	"GSM6836"
"X58072_at"	20	20	20	47	20	20	20	20	15	20	20
"X58079_at"	11589	5521	7030	11208	5400	5076	13955	7499	4599	8462	19736
"X58199_s_at"	758	4807	1509	1501	929	1480	959	849	1601	1652	2057
"X58234_at"	20	20	20	20	20	20	20	20	267	20	690
"X58255_at"	1392	20	1497	1594	2103	1821	536	603	833	20	973
"X58288_at"	399	20	449	20	69	590	456	20	496	350	20
"X58298_s_at"	914	944	20	20	20	204	20	621	57	20	20
"X58377_at"	554	104	20	1011	20	42	28	20	20	60	307
"X58399_at"	20	20	20	20	20	20	20	20	20	20	20
"X58401_at"	20	20	299	20	20	20	89	20	73	20	133
"X58431_rna2_s_at"	2498	2449	3918	3649	3409	2746	2213	3288	2715	2128	5880
"X58521_at"	1102	1996	2671	3604	2981	2396	844	1409	1381	884	1100
"X58528_s_at"	759	5088	1506	20	357	1405	712	610	1512	707	320
"X58529_at"	346	20	289	462	15	183	161	379	167	255	20
"X58723_at"	33	251	77	346	20	398	20	81	291	107	191
"X58822_rna1_s_at"	20	802	20	20	20	20	334	20	20	20	20
"X58964_at"	20	20	20	20	20	20	20	20	20	20	20
"X58987_at"	20	20	20	20	20	20	62	20	20	10	20
"X59065_at"	9400	2624	9624	9488	14000	9366	5493	11319	8042	9406	8094
"X59131_at"	20	20	20	20	20	20	20	20	20	20	20
"X59244_f_at"	773	20	1337	980	616	821	244	175	789	587	628
"X59303_s_at"	20	1624	1929	937	20	20	528	402	20	20	1299
"X59350_at"	3340	20	1317	2409	2182	2858	790	233	439	948	1802
"X59372_at"	20	20	20	20	20	20	20	9	20	20	20
"X59373_at"	324	3499	2338	74	774	2946	819	466	1089	759	661
"X59405_at"	419	20	258	20	171	361	235	578	256	355	103
"X59417_at"	2100	1257	1525	833	233	1792	2060	2257	2130	2586	783
"X59434_at"	2157	4024	1701	3508	20	1894	937	2564	789	2762	3300
"X59543_at"	876	1564	20	814	20	272	281	291	135	401	203
"X59618_at"	20	20	345	764	20	14	257	20	234	20	20
"X59656_at"	20	20	20	20	20	20	20	20	20	20	20
"X59710_at"	90	20	23	354	20	222	113	20	20	6	495
"X59711_at"	20	1533	197	20	513	20	20	20	16	20	20
"X59727_at"	379	20	247	2353	20	20	44	852	500	632	2160
"X59739_at"	20	20	440	221	20	40	144	94	290	326	319
"X59766_at"	455	2102	1035	20	20	508	528	1425	981	1304	1039
"X59770_at"	855	1951	1066	440	1803	985	840	20	1008	864	1037
"X59798_at"	214	20	507	20	20	20	400	776	20	20	20
"X59812_at"	6371	4505	4413	844	113	4863	3089	14892	1478	7034	6737
"X59834_at"	19037	12818	19427	28921	12039	13363	11745	10000	9110	25401	9968
"X59841_at"	1735	982	1690	1770	3168	2546	2165	2248	2464	2985	1440
"X59842_rna1_s_at"	878	2517	2734	1217	3753	3176	788	152	3486	1993	20
"X59871_at"	86	20	20	198	292	83	180	7	140	89	616
"X59892_at"	7844	14750	8771	14154	13018	11360	5789	8204	7556	6114	6309
"X59932_s_at"	4964	5754	6015	7136	1929	4154	3091	4124	3832	3277	6592
"X60003_s_at"	1569	20	2964	3552	3477	841	846	1351	2194	81	2169
"X60036_at"	4162	7437	9358	3231	6532	17891	5910	7468	4061	10951	4378
"X60104_s_at"	20	20	20	20	20	1205	20	20	20	20	20
"X60188_at"	4697	5826	3398	6469	3343	6129	2743	3333	314	5520	4335
"X60221_at"	4313	5822	4873	685	7099	7712	5953	6118	3165	7395	4604
"X60299_s_at"	259	20	1034	100	1275	373	370	238	321	179	595
"X60382_rna1_at"	143	896	134	1017	192	230	228	35	20	438	20
"X60483_at"	1213	20	20	1102	20	208	20	128	20	20	20
"X60484_at"	20	20	20	20	20	20	252	20	443	193	235
"X60486_at"	4100	20	145	5330	20	10	1006	1087	2482	2411	1118
"X60487_at"	20	20	594	20	20	20	218	20	20	14	128
"X60489_at"	6889	5965	7388	5135	8715	7735	3504	11108	5749	8245	5353
"X60592_at"	3180	3629	2467	5107	4064	2914	20	1356	1364	1872	2565
"X60655_at"	832	20	20	20	20	20	424	662	1195	20	20
"X60673_rna1_at"	2209	2371	1594	615	2557	2084	2104	1968	2104	1043	2123
"X60708_at"	20	1140	20	20	114	20	20	20	152	20	20
"X60787_s_at"	20	20	20	20	20	20	38	20	664	20	20
"X60955_s_at"	20	20	20	20	20	20	20	20	20	20	20
"X60957_at"	1325	300	2294	2530	1507	3175	1087	3117	1770	1520	20
"X60992_at"	20	20	28	20	20	333	284	296	93	20	609
"X61070_at"	20	20	20	20	20	20	20	110	20	20	20
"X61072_at"	864	1067	482	1907	601	1506	317	360	714	77	1102
"X61079_at"	344	1455	29	19	51	255	190	198	69	216	651
"X61100_rna1_at"	748	20	594	331	20	999	588	278	1000	1139	795
"X61118_rna1_at"	1128	1778	1523	20	2282	2091	1356	1612	1832	2511	788
"X61123_at"	493	2664	761	20	1604	1435	1336	1892	1084	2938	1050
"X61177_at"	20	20	20	186	137	20	109	92	20	20	20
"X61373_at"	733	1768	1708	20	1676	951	362	241	1446	498	1279
"X61587_at"	4504	2232	3355	1393	3484	3437	5009	4607	5532	7810	14682
"X61615_at"	593	1197	750	826	2853	1775	738	227	1730	1146	1589
"X61755_rna1_s_at"	20	20	20	454	1117	20	1339	20	137	191	1094
"X61970_at"	1613	1752	1667	1513	1852	2910	1663	1442	592	1776	1502
"X62025_rna1_at"	559	2440	1764	2421	3165	3177	74	352	1201	20	2085
"X62048_at"	20	385	19	20	393	86	20	20	47	58	86
"X62055_at"	1494	6976	4112	1442	2055	1409	915	1950	1360	1824	762
"X62078_at"	2341	8006	2097	20	3225	20	3121	6577	1083	2772	3424
"X62083_s_at"	13102	20	861	15237	1890	1432	1913	3630	2646	3830	7227
"X62153_s_at"	182	4275	1317	745	795	1415	656	901	756	292	909
"X62320_at"	3102	3144	3576	577	1988	2001	1749	19931	1941	3037	1306
"X62429_s_at"	20	20	20	20	77	20	20	20	52	20	43
"X62466_at"	2046	6377	1587	2315	4724	2845	752	3006	2384	892	1514
"X62515_s_at"	1417	20	20	1703	1368	287	183	1183	251	68	572
"X62534_s_at"	449	1238	723	218	166	669	781	643	118	1085	526
"X62535_at"	217	20	20	20	549	20	353	507	516	931	789
"X62573_at"	336	2212	1930	20	1067	916	684	1521	1997	1720	1967
"X62654_rna1_at"	6562	9782	8102	5890	7779	6254	5987	18516	4407	8730	6157
"X62691_at"	15345	24877	15129	9798	27622	15394	21562	30789	24941	31823	17752
"X62744_at"	318	4373	4931	20	1830	20	3867	8587	1616	2695	2131
"X62822_at"	20	20	20	20	20	20	45	60	13	20	4
"X62891_s_at"	20	20	20	20	20	20	20	20	20	20	20
"X63097_at"	20	20	20	20	28	20	125	20	25	106	28
"X63131_s_at"	20	20	20	20	20	20	117	20	20	20	20
"X63187_at"	809	1357	20	2393	2664	1111	145	350	637	233	921
"X63337_at"	1443	1732	817	2638	1160	1258	464	801	750	642	1895
"X63359_at"	747	1518	1084	20	6071	2956	106	20	559	977	919
"X63380_at"	20	20	20	20	20	20	20	20	462	20	20
"X63417_at"	92	20	651	886	20	20	298	20	502	282	294
"X63422_at"	4486	2876	3490	7047	5742	5760	3485	3579	2414	4611	7087
"X63454_at"	109	168	346	20	237	20	106	20	400	20	65
"X63468_at"	411	958	560	768	508	635	176	250	266	304	442
"X63469_at"	354	20	490	20	143	584	487	467	353	767	993
"X63522_s_at"	20	20	69	20	20	20	20	20	20	20	20
"X63527_at"	35534	71000	39898	20182	77020	55505	42172	52345	53085	61658	87151
"X63546_at"	73	747	59	196	290	1594	190	343	159	11	88
"X63563_at"	306	953	1231	20	629	1034	500	735	1104	404	251
"X63575_s_at"	261	1472	303	20	20	850	68	28	407	165	551
"X63578_rna1_at"	1188	3203	108	20	4469	13808	1709	185	1717	1259	1168
"X63597_at"	53	20	20	344	20	175	96	142	178	20	20
"X63629_at"	1210	20	20	1320	20	233	20	20	358	301	32
"X63657_at"	884	1083	639	748	250	503	610	746	521	793	744
"X63679_at"	382	1370	704	413	1033	547	442	493	530	401	20
"X63692_at"	20	20	1402	20	20	20	373	245	20	613	20
"X63717_at"	597	20	1201	1198	554	20	581	723	910	1178	389
"X63741_s_at"	6	17	20	20	20	513	20	20	43	4	20
"X63753_at"	998	3033	1454	1140	1160	1834	833	605	1514	1388	1174
"X63755_at"	20	1224	20	20	207	20	20	20	101	20	20
"X63759_at"	20	1071	20	20	20	122	20	20	20	20	20
"X64037_at"	958	3086	1893	20	4796	4291	823	1245	1146	1786	1290
"X64044_at"	103	20	20	253	20	651	20	346	20	175	101
"X64072_s_at"	20	1227	5404	20	20	20	1303	8942	1799	3860	351
"X64177_f_at"	25746	66912	31942	19096	15226	23024	24253	19233	11958	31503	33905
"X64229_at"	36	1288	521	319	791	366	474	52	80	403	141
"X64269_at"	1671	3036	1859	2877	1841	1534	553	561	870	836	1117
"X64330_at"	4896	2782	4171	3140	10024	7739	3216	3046	3898	4658	3681
"X64364_at"	8484	5233	6295	6017	10196	5252	5526	12561	11780	13225	7171
"X64559_at"	1005	20	274	20	20	1342	313	858	2060	20	180
"X64594_at"	20	20	20	20	20	20	20	20	123	20	20
"X64624_s_at"	168	2069	306	1237	20	428	35	20	134	124	20
"X64643_at"	278	561	81	1006	102	465	20	174	330	17	59
"X64707_at"	29386	61099	17233	40372	33435	24673	22618	35775	29523	37410	46951
"X64728_at"	20	1393	20	20	157	61	20	227	20	128	20
"X64810_at"	668	1417	462	105	24	416	189	167	519	199	20
"X64838_at"	421	20	270	391	17	435	579	1438	699	468	20
"X64877_at"	293	20	601	923	20	1318	53	20	282	20	20
"X64877_s_at"	151	20	38	20	25	20	20	20	20	20	20
"X64878_at"	139	301	651	1374	20	20	145	20	20	110	20
"X64994_at"	76	562	766	260	653	1569	188	44	20	14	20
"X65233_at"	20	20	57	450	212	142	47	157	20	20	20
"X65293_at"	20	20	20	20	20	20	20	20	20	20	20
"X65463_at"	1003	20	2138	486	20	1310	758	750	881	1253	1124
"X65488_at"	1122	20	1921	209	941	1271	807	1387	689	1279	340
"X65550_at"	20	20	20	20	20	20	20	20	20	20	20
"X65614_at"	493	72	1617	1433	1604	1351	294	558	966	1006	647
"X65633_at"	700	375	682	1409	20	804	410	416	611	279	1612
"X65644_at"	387	634	20	20	212	372	107	363	1081	20	441
"X65663_at"	20	403	323	20	20	155	78	20	20	20	20
"X65724_at"	920	1991	2228	1419	2577	2160	970	1478	1910	701	1402
"X65727_cds2_s_at"	725	20	292	20	20	20	174	525	221	306	20
"X65784_s_at"	3201	2470	2155	1406	3287	3607	1404	2463	1891	2221	3448
"X65857_at"	857	20	20	866	20	910	130	20	20	20	106
"X65867_at"	831	20	448	535	20	761	362	505	311	544	676
"X65873_at"	341	20	915	450	1684	1829	20	288	858	37	128
"X65962_s_at"	2361	3028	2869	3181	3905	4399	1122	1104	2083	1662	1997
"X65965_s_at"	563	2055	1532	207	407	1204	1305	2421	855	2390	694
"X65977_at"	20	20	20	20	20	20	20	20	20	20	20
"X66079_at"	1775	3524	4054	2330	4545	3441	634	1229	900	875	1114
"X66087_at"	578	2011	338	483	283	392	273	241	263	325	249
"X66113_s_at"	692	20	1542	1320	20	471	570	227	20	655	752
"X66114_rna1_at"	235	3493	1472	20	20	2263	893	426	1506	319	1005
"X66141_at"	3482	4617	693	7494	3504	2792	543	564	706	137	1714
"X66142_s_at"	1625	2139	2869	4922	1861	2610	738	931	908	989	518
"X66171_at"	20	20	2097	20	20	20	20	20	134	494	20
"X66276_s_at"	5369	479	8874	8170	3458	4897	4034	6257	3226	5954	6188
"X66358_at"	20	20	20	20	20	20	20	20	20	20	327
"X66360_at"	26	20	20	93	20	20	20	20	57	56	20
"X66362_at"	502	20	3869	154	20	1086	538	1303	812	1101	20
"X66363_at"	579	4383	904	20	1594	4319	2933	1678	4444	5932	2084
"X66364_at"	1381	9450	3973	1042	5053	7435	1797	2377	3474	2431	1130
"X66365_at"	28	790	20	1883	20	20	853	20	5	635	1393
"X66397_at"	1614	1383	1452	3252	2004	2263	959	1480	930	1402	2083
"X66401_cds1_at"	1543	20	1011	848	1827	773	881	2916	726	1687	1186
"X66403_at"	1684	2405	1975	5854	703	1841	1411	2260	2500	1735	2954
"X66417_at"	1327	2291	1153	3009	3282	1328	843	1018	504	1521	2124
"X66436_at"	3980	2692	25	4918	2403	263	582	2771	649	2435	4169
"X66503_at"	20	20	156	20	565	735	101	309	117	44	20
"X66533_at"	20	305	391	20	903	1514	545	345	155	367	151
"X66534_at"	1160	20	398	1234	710	446	250	877	589	693	1407
"X66610_at"	118	122	71	387	20	20	20	20	51	68	20
"X66785_at"	7352	3308	5447	11905	7496	6358	2106	3401	3850	5984	5223
"X66839_at"	1327	7692	3208	1580	20	20	375	1465	1731	143	1772
"X66867_cds1_at"	1086	20	325	2462	735	20	20	1074	20	20	20
"X66894_s_at"	2033	2916	2185	2905	2667	2473	684	1375	741	1077	1391
"X66899_at"	145	20	320	20	20	503	68	806	20	20	185
"X66922_at"	402	20	20	493	20	152	31	20	20	73	20
"X66945_at"	3712	20	548	5287	1331	2650	715	1134	697	2152	1666
"X67081_at"	108	20	20	20	20	20	20	20	20	20	20
"X67098_at"	337	20	634	20	20	53	20	318	215	20	242
"X67155_at"	20	20	20	20	20	346	51	59	20	62	218
"X67235_s_at"	20	555	71	20	141	363	163	146	128	179	20
"X67247_rna1_at"	31289	63677	27289	27655	42656	36264	27114	28442	28040	39203	34078
"X67318_at"	20	20	20	20	20	20	20	20	20	20	20
"X67325_at"	6186	20	20	2388	2828	20	2950	9661	4772	2152	1295
"X67337_at"	46	856	20	20	20	432	69	20	20	20	26
"X67491_f_at"	755	14	3773	721	325	988	1390	471	1304	1973	509
"X67594_at"	20	20	20	1909	20	20	16	282	20	20	202
"X67683_at"	851	1666	811	232	2005	20	799	607	534	242	240
"X67697_at"	1024	694	930	1989	1924	2965	154	29	650	243	677
"X67698_at"	10664	14393	13307	4775	9793	8280	14468	27882	7520	19257	9072
"X67734_at"	13777	20	6501	4333	861	1181	3019	4195	2634	6370	4026
"X67951_at"	24510	20320	23580	24866	26733	31507	15829	17218	12032	14116	27175
"X68090_s_at"	179	20	20	1351	1257	621	20	22	20	177	787
"X68149_at"	20	20	20	20	20	20	20	20	20	20	20
"X68194_at"	1317	524	1010	20	1312	566	519	21	534	602	726
"X68242_at"	25	1851	20	202	195	20	20	20	100	133	331
"X68264_rna1_at"	139	61	1076	20	2054	417	469	523	855	876	266
"X68277_at"	3801	2790	5551	3834	16703	5197	6853	12258	7261	19534	6134
"X68285_s_at"	13	1646	20	20	20	5	20	20	20	20	20
"X68314_at"	288	20	20	20	20	52	34	19	20	264	250
"X68486_at"	2168	6490	3173	5447	992	2182	1370	1247	573	2151	2684
"X68487_at"	911	1021	166	1996	1019	785	243	20	886	122	1592
"X68505_s_at"	130	20	20	745	20	20	91	20	70	16	20
"X68560_at"	461	473	363	516	1221	717	1076	706	458	1420	708
"X68561_at"	371	1919	815	1102	1876	1567	53	287	725	754	716
"X68688_rna1_s_at"	287	3072	2379	20	370	1138	2085	1364	3412	2487	8049
"X68733_rna1_at"	5722	37652	24705	5574	7096	3954	34823	32051	15725	46996	10859
"X68742_at"	317	749	20	20	20	20	163	124	155	332	167
"X68836_at"	109	20	576	20	20	413	8	184	67	6	20
"X68985_s_at"	1625	5642	20	1099	20	507	238	708	619	478	2303
"X68994_at"	681	20	784	1109	1294	1098	177	237	405	433	1137
"X69089_at"	20	20	291	20	325	76	20	407	23	20	20
"X69090_at"	889	20	20	20	20	20	119	20	20	239	675
"X69111_at"	5843	13082	11071	4789	8252	5741	9027	8485	4252	16610	4125
"X69115_at"	667	1154	20	1129	20	20	60	703	1340	633	624
"X69116_s_at"	290	2636	344	20	20	20	54	20	20	123	32
"X69141_at"	3026	552	415	2747	1145	2941	1296	373	487	1584	1553
"X69150_at"	14931	96125	42314	18151	71562	48939	38565	44577	47439	61748	47178
"X69391_at"	24362	21437	16227	20098	19907	22679	14816	18893	17739	21785	21305
"X69398_at"	247	1381	20	20	366	20	20	198	130	214	278
"X69433_at"	4439	4790	2756	1854	4220	3631	3893	1803	4561	6375	3885
"X69550_at"	14151	24257	12910	15959	14910	11733	7907	14518	14332	14643	13041
"X69636_at"	1676	1641	1495	1627	4452	1610	489	1249	1094	743	914
"X69654_at"	17056	12980	30545	56553	33558	19413	17782	19168	27783	23724	16882
"X69699_at"	4717	13482	6720	6342	9496	6915	2155	3627	4137	2815	2755
"X69819_at"	6	20	20	638	20	20	20	131	20	191	20
"X69838_at"	3862	5074	3083	2160	20	3218	1306	1763	2314	1937	122
"X69878_at"	1587	5879	1281	3917	5645	2000	676	713	1006	1712	2222
"X69886_s_at"	20	20	20	20	20	20	20	20	20	20	20
"X69908_rna1_at"	7041	6060	4650	10434	5694	6280	5984	7656	4383	7919	9566
"X69910_at"	1584	1023	500	1713	368	831	1342	763	623	1517	547
"X69920_s_at"	692	561	298	1830	32	941	107	444	73	194	1060
"X69950_s_at"	950	20	2124	2242	942	497	722	466	20	578	12
"X69962_s_at"	357	1134	20	324	20	513	195	76	62	228	130
"X69978_at"	636	2472	635	230	154	756	196	260	20	537	766
"X70040_at"	1164	20	754	6917	20	20	179	394	109	470	769
"X70070_at"	20	20	20	20	20	20	663	20	470	20	20
"X70083_at"	20	20	20	20	20	20	20	78	20	20	95
"X70218_at"	20	20	1335	294	969	20	838	538	345	240	201
"X70297_at"	848	2544	666	1568	1869	3109	500	965	1057	1277	1806
"X70340_at"	699	273	538	1411	72	940	477	139	393	445	807
"X70394_at"	864	1852	1129	2308	1622	1009	413	495	1027	770	856
"X70476_at"	768	20	1853	1117	1891	1343	1348	707	1993	1099	847
"X70649_at"	630	3722	1204	20	1468	2685	638	759	875	1071	623
"X70683_at"	578	20	377	20	1520	20	365	488	38	36	89
"X70811_at"	189	2525	212	518	20	447	0	378	20	20	197
"X70940_s_at"	10294	17740	9737	8037	20610	38674	3485	2659	6571	8739	10002
"X70944_s_at"	203	20	443	696	89	707	191	338	313	279	20
"X70991_at"	20	861	20	125	20	20	229	20	143	336	20
"X71125_at"	168	1224	20	20	478	737	175	4	157	256	260
"X71129_at"	5038	3618	3818	4348	5057	5228	2398	1633	1875	2701	3644
"X71135_at"	20	1399	20	2223	124	20	20	20	20	20	115
"X71345_f_at"	617	20	1394	1923	20	536	70	194	393	394	7
"X71348_at"	20	20	20	20	20	20	20	20	20	20	20
"X71428_at"	13595	3271	10637	5892	10831	12585	5370	8877	7961	7826	8231
"X71490_at"	2783	20	1711	1515	592	2272	3159	3242	3001	3158	3320
"X71661_at"	20	666	20	20	20	20	20	20	430	20	20
"X71874_cds1_at"	3041	7799	1892	554	3737	3833	4343	4691	3874	3528	4495
"X71877_at"	20	1035	20	972	20	20	20	349	20	163	130
"X71973_at"	15517	18825	14021	15097	15660	18733	11771	17325	10497	12869	10578
"X72012_at"	20	20	20	20	675	20	1706	1701	4815	1472	20
"X72177_rna1_at"	951	2402	1648	1858	2438	1647	630	858	1595	662	35
"X72304_at"	20	20	20	414	20	20	20	20	20	20	20
"X72308_at"	654	1891	720	173	143	1868	317	924	465	646	749
"X72475_at"	1289	675	1629	1627	200	1658	327	389	904	670	373
"X72632_s_at"	2638	3190	1341	3125	3344	449	1261	1715	2280	2157	1975
"X72727_at"	3842	210	2226	4726	2185	3468	2226	2246	1565	2242	4409
"X72755_at"	1168	2355	802	2259	20	1015	167	514	340	403	475
"X72790_at"	583	20	20	428	20	529	20	223	375	683	716
"X72841_at"	1027	20	1395	350	565	1533	508	1413	496	1116	698
"X72879_at"	967	612	1251	20	2164	1651	219	585	909	278	257
"X72882_at"	20	20	20	20	20	20	20	20	20	20	20
"X72889_at"	2371	342	1625	2423	2745	1699	1471	2372	1391	2839	2955
"X72925_at"	20	20	20	20	20	20	20	20	20	20	20
"X72964_at"	5616	4197	6758	7147	7088	7547	7505	11365	5124	7450	8854
"X73079_at"	167	1969	593	292	408	780	20	20	20	20	197
"X73113_at"	2499	3874	4821	5690	5216	3833	981	2265	1916	1341	1900
"X73358_s_at"	3470	10655	8417	2892	5323	12075	3675	3960	4676	3023	2011
"X73460_at"	29307	53531	37153	18674	39326	42276	33498	45358	33096	45161	38166
"X73478_at"	7829	5921	2471	11443	2948	4057	4689	6927	3791	8394	11462
"X73501_at"	20	20	20	20	20	20	20	20	20	20	58
"X73608_at"	685	1770	2370	194	1371	3408	88	292	2055	20	249
"X73874_at"	20	1678	359	20	20	883	359	767	328	308	511
"X73882_at"	1059	1032	1691	513	1680	1022	274	476	420	1075	925
"X74008_at"	1556	3335	1583	2354	3395	3326	1815	1198	1025	2883	1590
"X74039_at"	229	20	787	3031	1198	791	239	38	229	151	293
"X74104_at"	2775	4813	2890	3404	4178	3701	1676	2356	2289	3425	1852
"X74142_at"	101	694	20	186	20	44	20	64	73	20	20
